age,p05,p10,p25,p50,p75,p90,p95
17.9,45.42817850995306,47.133696715981344,50.8407574557094,56.16894457654372,63.28746322991876,72.675658030676,80.58533346451229
18.0,45.503056896956345,47.205257634125,50.925700684272115,56.25772736115212,63.391539794342265,72.80086703894818,80.71031192154027
18.1,45.57252861789708,47.273497899643836,51.008330938927784,56.34570971477738,63.49670170944145,72.927945574522,80.83429361822753
18.2,45.63666718393528,47.33862829564575,51.088835362329164,56.43314985999412,63.60317469139418,73.05698881360206,80.95723674105302
18.3,45.69554610623101,47.400859605238644,51.167401097128966,56.52030601937694,63.7111844563783,73.18809193239291,81.07909947649573
18.4,45.749238895944316,47.4604026115304,51.24421528597996,56.607436415500466,63.820956720571644,73.32135010709912,81.19984001103455
18.5,45.79781906423524,47.51746809762893,51.319465071534886,56.69479927093929,63.932717200152084,73.45685851392533,81.31941653114848
18.6,45.841360122263836,47.57226684664211,51.39333759644646,56.78265280826805,64.04669161129748,73.5947123290761,81.43778722331646
18.7,45.879935581190125,47.62500964167785,51.46602000336746,56.87125525006134,64.16310567018567,73.73500404224401,81.55491027401749
18.8,45.913618952174176,47.675907265844046,51.53769943495059,56.96086481889377,64.28218509299451,73.87736182591372,81.6707438697305
18.9,45.94248374637603,47.72517050224858,51.60856303384861,57.05173973733995,64.40415559590184,74.02042534467499,81.78524619693447
19.0,45.966603474955726,47.773010133999364,51.678797942714276,57.14413822797453,64.52924289508555,74.16270756861695,81.89837544210832
19.1,45.986051649073296,47.819636944204284,51.748591304200296,57.23831851337205,64.65767270672346,74.30272146782873,82.01008979173103
19.2,46.00090177988883,47.86526171597123,51.818130260959435,57.3345388161072,64.78967074699344,74.43898001239948,82.12034743228159
19.3,46.01122737856233,47.91009523240809,51.887601955644435,57.43305735875452,64.9254627320733,74.56999617241839,82.2291065502389
19.4,46.01710195625386,47.95434827662279,51.95719353090801,57.53413236388866,65.06527437814094,74.69428291797458,82.33632533208197
19.5,46.01859902412347,47.9982316317232,52.02709212940293,57.63802205408423,65.2093314013742,74.81035321915716,82.44196196428973
19.6,46.01579209333118,48.04195608081722,52.09748489378195,57.744984651915836,65.35785951795094,74.91672004605533,82.54597463334116
19.7,46.00875467503706,48.085732407012756,52.168558966697766,57.85527837995808,65.51108444404899,75.01189636875824,82.64832152571519
19.8,45.99756028040116,48.12977139341769,52.24050149080315,57.9691614607856,65.66923189584624,75.09439515735498,82.74896082789081
19.9,45.98228242058351,48.17428382313992,52.31349960875084,58.08689211697297,65.8325275895205,75.16272938193477,82.84785072634696
20.0,45.96299460674414,48.21948047928734,52.38774046319357,58.20872857109483,66.00119724124964,75.21541201258668,82.94494940756263
