age,p05,p10,p25,p50,p75,p90,p95
14.8,150.9348390691313,153.36189064605261,157.37651516679293,161.79034123948853,166.16154954864328,170.11801306392158,172.4324379833568
14.9,151.0481268014869,153.47634671162598,157.48068527903072,161.91266328801902,166.26512504334505,170.21288345485982,172.5403800121844
15.0,151.15195460809423,153.57779016445812,157.57308532557144,162.02316343155064,166.3593566878794,170.29821404792307,172.6400190948066
15.1,151.24693754339745,153.66723267335925,157.65469023085925,162.12249351564176,166.44498585304603,170.37475531140495,172.73179764210198
15.2,151.33369066184034,153.74568590713977,157.72647491933827,162.2113053858506,166.52275390964468,170.44325771359905,172.81615806494898
15.3,151.412829017867,153.81416153460998,157.78941431545263,162.29025088773548,166.59340222847507,170.50447172279894,172.8935427742262
15.4,151.48496766592126,153.87367122458008,157.84448334364643,162.3599818668546,166.65766585024903,170.55914780729827,172.9643941808121
15.5,151.55072166044715,153.9252266458605,157.8926569283638,162.42115016876633,166.71617436373637,170.60803643539066,173.02915469558522
15.6,151.61070605588853,153.9698394672615,157.93490999404884,162.474407639029,166.76947031406073,170.65188807536958,173.088266729424
15.7,151.6655359066894,154.0085213575934,157.97221746514563,162.52040612320081,166.81809364044628,170.69145319552877,173.14217269320707
15.8,151.71582626729375,154.04228398566647,158.00555426609841,162.55979746684005,166.86258428211696,170.72748226416172,173.1913149978128
15.9,151.7621921921455,154.07213902029102,158.03589532135123,162.59323351550506,166.90348217829677,170.76072574956217,173.23613605411992
16.0,151.80524873568848,154.09909813027738,158.06421555534817,162.6213661147541,166.94132726820988,170.7919341200236,173.27707827300665
16.1,151.84561095236683,154.12417298443586,158.09148989253336,162.64484711014543,166.97665949108034,170.82185784383975,173.3145840653517
16.2,151.88386171045067,154.14837525157677,158.11869325735097,162.66432834723747,167.010018786132,170.851247389304,173.34909584203353
16.3,151.9202588122289,154.17271660051043,158.14680057424508,162.6804616715883,167.0419449177425,170.88084038440707,173.38105601393067
16.4,151.95487152057763,154.19820870004708,158.17678676765982,162.69389892875637,167.07286997157604,170.91099136176476,173.41090699192156
16.5,151.98776678389515,154.2258632189971,158.20946688188567,162.70529196429987,167.10293523401958,170.9416155409024,173.43909118688478
16.6,152.01901155057934,154.2566918261707,158.24471979864396,162.71529262377717,167.13223338863145,170.97260399137392,173.4660491228392
16.7,152.04867276902834,154.2916930954324,158.28208469015317,162.72455275274658,167.16085711897026,171.0038477827333,173.49207615927725
16.8,152.07681738764015,154.33119720765794,158.3211002512319,162.73372419676627,167.18889910859437,171.03523798453438,173.51722205549112
16.9,152.10351235481278,154.3745606830435,158.36130517669895,162.74345880139455,167.21644275181762,171.06666566633106,173.54151283877866
17.0,152.12882461894446,154.42106317182368,158.40223816137305,162.7544084121898,167.2434989655225,171.0980218976774,173.56497453643786
17.1,152.15282112843303,154.46998432423285,158.4434379000728,162.76722487471022,167.2700446228394,171.12919774812718,173.5876331757666
17.2,152.1755688316766,154.52060379050553,158.484443087617,162.78256003451412,167.29605639992334,171.16008428723438,173.6095147840629
17.3,152.1971346770733,154.57220122087617,158.52479241882446,162.80106573715983,167.32151097292922,171.1905725845529,173.6306453886246
17.4,152.2175856130211,154.62405626557927,158.56402458851377,162.82337748557507,167.34638501801223,171.22055370963668,173.65105101674965
17.5,152.23698858791806,154.67544857484924,158.60167829150376,162.84960539675322,167.37065521132723,171.24991873203965,173.67075769573606
17.6,152.25541055016225,154.72565779892057,158.63729222261304,162.87923464568297,167.3942982290294,171.27855872131568,173.68979145288168
17.7,152.2729184481517,154.77396358802775,158.67040507666042,162.91171396537442,167.41729074727365,171.3063647470187,173.70817831548453
17.8,152.28957923028446,154.81964559240532,158.70055554846454,162.9464920888375,167.4396094422151,171.33322787870264,173.72594431084244
17.9,152.3054598449586,154.8619834622876,158.72728233284423,162.98301774908222,167.46123099000872,171.3590391859214,173.74311546625339
18.0,152.32062724057215,154.9002568479092,158.75012412461817,163.0207396791187,167.48213206680953,171.38368973822898,173.75971780901534
18.1,152.33514836552317,154.93374539950452,158.76861961860502,163.0591066119568,167.5022893487726,171.40707060517923,173.7757773664262
18.2,152.3490901682097,154.96172876730807,158.7823075096236,163.09756728060663,167.52167951205288,171.42907285632603,173.79132016578396
18.3,152.36251959702977,154.98348660155426,158.79089805893307,163.1355704180782,167.54027923280546,171.44958756122335,173.8063722343865
18.4,152.37550360038148,154.9982985524776,158.7949307666102,163.17256475738148,167.55806518718532,171.4685057894251,173.82095959953168
18.5,152.3881091266628,155.00544427031258,158.79519533310173,163.2079990315265,167.57501405134758,171.48571861048524,173.8351082885176
18.6,152.4004031242719,155.00420515138495,158.79248151083527,163.24132197352333,167.59110250144712,171.50111709395762,173.84884432864206
18.7,152.41245254160674,154.9945120667908,158.78757905223858,163.27198231638192,167.6063072136391,171.5145923093962,173.86219374720304
18.8,152.4243243270653,154.9779146057912,158.7812777097393,163.29942879311227,167.6206048640785,171.52603532635487,173.87518257149856
18.9,152.43608542904582,154.95621034365104,158.77436723576523,163.32311013672444,167.6339721289203,171.5353372143876,173.88783682882638
19.0,152.4478027959462,154.9311968556354,158.76763738274397,163.34247508022838,167.64638568431957,171.54238904304827,173.90018254648456
19.1,152.4595433761645,154.90467171700914,158.7618779031032,163.35697235663417,167.65782220643135,171.5470818818908,173.912245751771
19.2,152.47137411809888,154.87843250303732,158.75787854927069,163.36605069895182,167.66825837141062,171.54930680046905,173.92405247198363
19.3,152.48336197014726,154.8542767889849,158.75642907367413,163.36915884019135,167.67767085541243,171.5489548683371,173.9356287344204
19.4,152.49557388070772,154.83400215011685,158.75831922874121,163.36574551336264,167.6860363345918,171.5459171550487,173.94700056637924
19.5,152.5080767981784,154.81940616169814,158.76433876689964,163.35525945147586,167.69333148510378,171.54008473015784,173.95819399515807
19.6,152.52093767095724,154.81228639899382,158.7752774405771,163.337149387541,167.69953298310338,171.5313486632185,173.96923504805483
19.7,152.53422344744232,154.81444043726876,158.79192500220134,163.310864054568,167.70461750474558,171.51960002378445,173.98014975236742
19.8,152.5480010760317,154.827665851788,158.8150712042,163.2758521855669,167.70856172618548,171.5047298814097,173.99096413539388
19.9,152.56233750512345,154.8537602178165,158.84550579900085,163.23156251354777,167.71134232357807,171.48662930564825,174.00170422443207
20.0,152.57729968311557,154.89452111061928,158.88401853903147,163.17744377152053,167.7129359730784,171.46518936605383,174.0123960467799
